model,model_id,sample_position,video_id,question_index,condition,generation_step,module,layer,head,input_attention,generated_history_attention,video_attention,video_source_share,audio_attention,audio_source_share,transcription_attention,transcription_source_share,question_attention,question_source_share,other_text_attention,other_text_source_share,generated_token_id,generated_token
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,10,0.5652168989181519,0.43478310108184814,0.06235180422663689,0.11031482665500762,0.0,0.0,0.27983009815216064,0.49508445109791804,0.03657347708940506,0.06470697737347943,0.18646156787872314,0.3298938305553464,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,11,0.026049036532640457,0.973950982093811,0.0011425837874412537,0.04386280413901496,0.0,0.0,0.010043280199170113,0.3855528470922712,0.002996268216520548,0.11502414735247912,0.011866903863847256,0.45556018353990035,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,12,0.9969471096992493,0.0030528903007507324,0.8427495956420898,0.8453302963046089,0.0,0.0,0.004579095635563135,0.004593117920713485,9.431372745893896e-06,9.460253863155362e-06,0.1496090441942215,0.15006718284117831,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,13,0.8587909936904907,0.14120900630950928,0.38280659914016724,0.4457505981695602,0.0,0.0,0.10541058331727982,0.12274300044100127,0.006224852055311203,0.007248390005303953,0.3643489480018616,0.4242579983706412,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,14,0.009998125024139881,0.9900018572807312,0.006107308901846409,0.6108454222267348,0.0,0.0,0.0011442704126238823,0.11444850007987589,0.000157136979396455,0.01571664477260057,0.0025894087739288807,0.258989437287182,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.5.self_attn,5,15,0.9999998807907104,1.1920928955078125e-07,9.561407205183059e-05,9.561408344991755e-05,0.0,0.0,3.733157072360882e-08,3.733157517387937e-08,5.981519723974316e-10,5.981520437027117e-10,0.999904215335846,0.9999043345337313,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,0,0.9998944401741028,0.0001055598258972168,0.9729344844818115,0.9730371981190364,0.0,0.0,0.00985761359333992,0.009858654271168365,0.0010688977781683207,0.0010690106227435397,0.016033466905355453,0.01603515957400832,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,1,0.9303573369979858,0.06964266300201416,0.9052722454071045,0.9730371432638729,0.0,0.0,0.009172070771455765,0.009858653666398313,0.0009945618221536279,0.0010690105646533757,0.014918426983058453,0.016035158094411577,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,2,0.6482042074203491,0.3517957925796509,0.6307268142700195,0.9730372111901523,0.0,0.0,0.0063904207199811935,0.00985865356445784,0.0006929371738806367,0.0010690106079969935,0.010394057258963585,0.01603515858116487,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,3,0.9999862909317017,1.3709068298339844e-05,0.9730238318443298,0.9730371712773677,0.0,0.0,0.009858516976237297,0.009858652129172665,0.0010689959162846208,0.001069010571423556,0.016034938395023346,0.016035158222102587,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,4,0.0002010438038269058,0.9997989535331726,0.0001956230989890173,0.9730371952047048,0.0,0.0,1.9820213310595136e-06,0.009858654150644651,2.149179465504858e-07,0.0010690105462565032,3.223769454052672e-06,0.016035159466184123,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,5,0.9925004243850708,0.007499575614929199,0.9657397866249084,0.9730371523249044,0.0,0.0,0.009784717112779617,0.009858652825102811,0.0010609934106469154,0.0010690105359947642,0.015914902091026306,0.01603515897828134,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,6,0.6965180039405823,0.3034819960594177,0.6777378916740417,0.9730371474099863,0.0,0.0,0.006866729352623224,0.009858653062482793,0.0007445850642398,0.001069010506587448,0.011168776080012321,0.01603515776595072,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,7,1.9939709883232126e-09,1.0,1.9402079942665296e-09,0.9730372235245539,0.0,0.0,1.9657869082534418e-11,0.009858653509831295,2.1315761655760213e-12,0.001069010621547972,3.197364248364032e-11,0.016035159323219576,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,8,1.4094304390255274e-08,1.0,1.3714282154353441e-08,0.9730371769063978,0.0,0.0,1.3895085082538117e-10,0.009858652614417143,1.5066959832554794e-11,0.0010690105318693136,2.2600440963138624e-10,0.01603515883959796,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,9,2.1105278982802567e-12,1.0,2.0536220293743135e-12,0.973037139687984,0.0,0.0,2.080696285568489e-14,0.009858653312585558,2.2561764400643412e-15,0.0010690104792752395,3.384264575393217e-14,0.016035156787791587,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,10,2.3316921726745932e-07,0.9999997615814209,2.2688232093059923e-07,0.973037194143648,0.0,0.0,2.2987345360547806e-09,0.009858653569257352,2.4926036235051185e-10,0.0010690105892691443,3.738905629546707e-09,0.016035159672290508,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,11,1.0,0.0,0.9730371832847595,0.9730371832847595,0.0,0.0,0.009858652949333191,0.009858652949333191,0.001069010584615171,0.001069010584615171,0.016035158187150955,0.016035158187150955,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,12,0.9904893040657043,0.009510695934295654,0.9637829065322876,0.9730371671619331,0.0,0.0,0.009764890186488628,0.009858652835932968,0.0010588434524834156,0.0010690104861679323,0.01588265225291252,0.01603515776265156,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,13,0.8789139986038208,0.1210860013961792,0.8552160263061523,0.9730372114503656,0.0,0.0,0.008664908818900585,0.009858653784858395,0.0009395683882758021,0.0010690106082828724,0.01409352570772171,0.016035158991789488,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,14,9.139266426982928e-11,1.0,8.892846181662861e-11,0.9730371964436302,0.0,0.0,9.010085971587756e-13,0.009858653365204698,9.769972103470387e-14,0.0010690105361876039,1.4654959103882481e-12,0.016035159080837087,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.11.self_attn,11,15,1.6461539076306764e-10,1.0,1.6017689952185776e-10,0.9730372037472593,0.0,0.0,1.622886178741234e-12,0.009858653988660563,1.7597560778362387e-13,0.0010690106615663117,2.639633954124032e-12,0.016035158935553483,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,0,0.9995893836021423,0.000410616397857666,0.9726375937461853,0.973037138751081,0.0,0.0,0.009854603558778763,0.009858651682820496,0.0010685715824365616,0.0010690105356919992,0.016028573736548424,0.01603515803537999,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,1,0.9862880110740662,0.013711988925933838,0.9596949219703674,0.9730371972434919,0.0,0.0,0.009723472408950329,0.009858654165694949,0.0010543523821979761,0.0010690106443145223,0.015815284103155136,0.016035158012244633,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,2,9.941716143657686e-07,0.9999989867210388,9.673659633335774e-07,0.9730371993679463,0.0,0.0,9.801194522651713e-09,0.00985865456328119,1.0627800861584547e-09,0.0010690106927227598,1.594169773966314e-08,0.016035156817299737,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,3,0.9987896680831909,0.001210331916809082,0.9718594551086426,0.9730371530311973,0.0,0.0,0.009846720844507217,0.009858653086995156,0.0010677166283130646,0.0010690104858234602,0.01601574942469597,0.016035157287351904,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,4,0.9992218017578125,0.0007781982421875,0.972279965877533,0.9730371817019164,0.0,0.0,0.009850980713963509,0.009858652700165114,0.0010681786807253957,0.0010690105828818743,0.016022680327296257,0.0160351588597341,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,5,0.999990701675415,9.298324584960938e-06,0.9730281233787537,0.9730371709942028,0.0,0.0,0.009858560748398304,0.00985865241734845,0.0010690005728974938,0.0010690105129042276,0.016035009175539017,0.016035158275645434,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,6,0.6167020797729492,0.3832979202270508,0.600074052810669,0.973037180337705,0.0,0.0,0.006079851649701595,0.009858652741920394,0.0006592610152438283,0.001069010526908792,0.009888915345072746,0.016035158092402642,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,7,0.01104600727558136,0.9889540076255798,0.010748175904154778,0.9730371921730508,0.0,0.0,0.00010889874829445034,0.009858652595240023,1.1808298950199969e-05,0.0010690106076884228,0.00017712448607198894,0.01603515928000027,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,8,0.8812472820281982,0.11875271797180176,0.857486367225647,0.9730371766391548,0.0,0.0,0.008687911555171013,0.009858653447617688,0.0009420626447536051,0.0010690105535252714,0.014130940660834312,0.016035159425753724,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,9,1.1945504411414731e-05,0.9999880790710449,1.1623419595707674e-05,0.9730371523366327,0.0,0.0,1.1776657515838451e-07,0.009858652351745871,1.2769870494366842e-08,0.0010690105712207827,1.9154805386278895e-07,0.01603515827090164,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,10,1.0,0.0,0.9730371832847595,0.9730371832847595,0.0,0.0,0.009858652949333191,0.009858652949333191,0.001069010584615171,0.001069010584615171,0.016035158187150955,0.016035158187150955,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,11,1.0240444698208504e-17,1.0,9.964333464099529e-18,0.9730371832233732,0.0,0.0,1.0095698663413929e-19,0.009858652588769022,1.0947144102248317e-20,0.0010690106167131046,1.6420716476489902e-19,0.01603515956622723,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,12,0.9863245487213135,0.013675451278686523,0.9597304463386536,0.9730371687319991,0.0,0.0,0.009723830968141556,0.00985865248994125,0.0010543913813307881,0.001069010583481591,0.015815868973731995,0.016035156981782452,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,13,3.6574521800503135e-05,0.9999634027481079,3.558837124728598e-05,0.9730372263348747,0.0,0.0,3.6057556940249924e-07,0.009858654376105582,3.9098551951610716e-08,0.001069010612493445,5.864782792741607e-07,0.016035159187401678,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,14,0.9766901731491089,0.023309826850891113,0.9503558874130249,0.9730372164478984,0.0,0.0,0.009628850035369396,0.009858653542426278,0.001044092234224081,0.0010690106882693924,0.01566138304769993,0.016035159847266063,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.17.self_attn,17,15,0.7309728860855103,0.26902711391448975,0.7112638354301453,0.9730372343071294,0.0,0.0,0.007206408306956291,0.009858653370233592,0.0007814178243279457,0.001069010683163061,0.011721266433596611,0.016035158973359567,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,1,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,2,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,3,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,4,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,5,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,6,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,7,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,8,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,9,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,10,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,11,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,12,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,13,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,14,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.23.self_attn,23,15,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,1,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,2,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,3,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,4,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,5,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,6,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,7,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,8,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,9,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,10,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,11,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,12,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,13,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,14,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.29.self_attn,29,15,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,0,0.008147452026605606,0.9918525218963623,0.00720824021846056,0.8847232478229956,0.0,0.0,0.0007634474895894527,0.0937038336766397,7.151679892558604e-05,0.008777811601964277,0.00010424799984320998,0.012795165838692495,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,1,5.5028262835321584e-08,0.9999999403953552,5.424326943170854e-08,0.985734723155586,0.0,0.0,7.354971076622974e-10,0.013365806401400625,1.8163286846784032e-11,0.0003300719650398516,3.132962986263088e-11,0.0005693370687784277,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,2,0.9322130680084229,0.06778693199157715,0.5668743252754211,0.6080952356594719,0.0,0.0,0.14711427688598633,0.15781185861326832,0.047380480915308,0.05082580639695549,0.1708439439535141,0.18326705537233517,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,3,0.9861053824424744,0.013894617557525635,0.9664300084114075,0.9800473921130689,0.0,0.0,0.012566758319735527,0.01274382894920323,0.0019366407068446279,0.001963928745676027,0.005172021687030792,0.005244897532371505,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,4,0.9763708114624023,0.023629188537597656,0.9137990474700928,0.9359139342781151,0.0,0.0,0.04271543771028519,0.04374919570394189,0.0014038520166650414,0.0014378266947189463,0.018452461808919907,0.01889903056532581,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,5,0.9707742929458618,0.029225707054138184,0.7326616644859314,0.7547188567000821,0.0,0.0,0.06740184873342514,0.06943101936588263,0.002419066382572055,0.002491893738998053,0.16829174757003784,0.173358265451538,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,6,0.9919936656951904,0.00800633430480957,0.8516342043876648,0.8585077040697013,0.0,0.0,0.053872235119342804,0.054307035399857186,0.008491563610732555,0.008560098621982285,0.07799568772315979,0.07862518725711853,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,7,0.9966307878494263,0.0033692121505737305,0.9488648772239685,0.9520726118359948,0.0,0.0,0.02021653950214386,0.020284883578369075,0.0019619339145720005,0.0019685664325156437,0.025587432086467743,0.025673933013529944,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,8,0.9887794256210327,0.011220574378967285,0.7388681173324585,0.7472527220804479,0.0,0.0,0.1888420581817627,0.1909850198017164,0.010146109387278557,0.010261246466476573,0.050923194736242294,0.05150106628104488,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,9,0.7721375226974487,0.22786247730255127,0.6821417808532715,0.8834459675916555,0.0,0.0,0.04465530067682266,0.05783335139680838,0.0178014375269413,0.023054749968311725,0.027538981288671494,0.03566590209534767,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,10,0.9986163973808289,0.0013836026191711426,0.9632627367973328,0.9645973562258524,0.0,0.0,0.019117342308163643,0.019143829761162152,0.0021574010606855154,0.002160390182200039,0.014078911393880844,0.014098418001954518,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,11,0.9277215600013733,0.07227843999862671,0.7743362784385681,0.8346645284792367,0.0,0.0,0.07251903414726257,0.07816896499328443,0.021906087175011635,0.02361278223929517,0.058960214257240295,0.06355378251331469,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,12,0.771390974521637,0.22860902547836304,0.5954569578170776,0.7719262701852827,0.0,0.0,0.14723408222198486,0.19086829776986852,0.005491250194609165,0.007118634228271152,0.02320869453251362,0.030086811097194955,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,13,0.9824936389923096,0.01750636100769043,0.902392566204071,0.9184716627067491,0.0,0.0,0.05490845441818237,0.055886829429754876,0.006772156339138746,0.006892824615215402,0.018420487642288208,0.018748709316002393,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,14,0.9939859509468079,0.006014049053192139,0.9737988710403442,0.9796907794448858,0.0,0.0,0.01235427986830473,0.012429028656327413,0.0006368703907355666,0.0006407237347056307,0.007195936981588602,0.007239475542621311,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.35.self_attn,35,15,0.0037718405947089195,0.9962281584739685,0.003731317352503538,0.9892563746563875,0.0,0.0,8.371604963031132e-06,0.0022195012627985104,5.066174253443023e-07,0.00013431570412996178,3.1644907721783966e-05,0.008389778657712885,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,0,0.9964200854301453,0.0035799145698547363,0.912792444229126,0.9160719033830816,0.0,0.0,0.016771290451288223,0.016831545947860148,0.0009177096653729677,0.0009210067910030145,0.0659385696053505,0.06617547214223951,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,1,0.9869488477706909,0.013051152229309082,0.8518272638320923,0.8630916037403461,0.0,0.0,0.08435480296611786,0.08547028871522323,0.006014492362737656,0.006094026429356622,0.04475228488445282,0.04534407734052153,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,2,0.9902757406234741,0.009724259376525879,0.9225077629089355,0.9315665577429251,0.0,0.0,0.040992621332407,0.041395158591483,0.0026986044831573963,0.0027251041022759623,0.024076737463474274,0.024313164986063018,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,3,0.985325038433075,0.014674961566925049,0.8786911964416504,0.8917780043821881,0.0,0.0,0.05303890258073807,0.05382883872014845,0.004690493922680616,0.004760351903915616,0.048904482275247574,0.049632842328881155,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,4,0.9978844523429871,0.0021155476570129395,0.9474760293960571,0.9494847095487126,0.0,0.0,0.027342192828655243,0.027400159171191638,0.0008020520908758044,0.000803752467525296,0.022264178842306137,0.02231137962920543,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,5,0.9903920888900757,0.009607911109924316,0.8662914037704468,0.8746953994162984,0.0,0.0,0.07394707202911377,0.07466444134462509,0.00174305634573102,0.0017599659420588153,0.04841051995754242,0.04888015615289869,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,6,0.9929630160331726,0.007036983966827393,0.9524911046028137,0.9592412700404072,0.0,0.0,0.006951435469090939,0.0070006992776644435,0.0004333141550887376,0.00043638498926153516,0.03308716043829918,0.03332164431509281,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,7,0.9977514147758484,0.0022485852241516113,0.85983806848526,0.8617758449166704,0.0,0.0,0.058262091130018234,0.058393393652172575,0.0014971925411373377,0.0015005666932315922,0.07815401256084442,0.07833014456652236,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,8,0.9981045722961426,0.0018954277038574219,0.9650260210037231,0.966858631639847,0.0,0.0,0.004186788573861122,0.004194739399128693,0.00017363963706884533,0.0001739693834578744,0.02871810644865036,0.028772642913141126,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,9,0.9711183309555054,0.02888166904449463,0.9539406299591064,0.9823114233880258,0.0,0.0,0.0015384734142571688,0.0015842285797894782,0.00024531164672225714,0.00025260736915643374,0.015393904410302639,0.015851728795147166,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,3,transcription_video,29,model.language_model.layers.41.self_attn,41,10,0.9864229559898376,0.013577044010162354,0.8518984317779541,0.8636238913591652,0.0,0.0,0.08747431635856628,0.08867830561667045,0.010655337944626808,0.01080199713512809,0.03639480844140053,0.036895743575715685,39546,වා
